ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000001.SZ,20100201,779.5193,781.6736,754.026,762.6434,779.1602,-16.51679999999999,-2.1198,283179.91,602675.218
000001.SZ,20100202,763.3616,788.4958,763.3616,767.3112,762.6434,4.667799999999943,0.6121,286733.6,620475.7879
000001.SZ,20100203,773.0562,810.7575,762.6434,810.7575,767.3112,43.446300000000065,5.6621,549005.74,1214267.9148
000001.SZ,20100204,801.781,806.0897,790.2911,797.1132,810.7575,-13.644300000000044,-1.6829,303346.03,675283.309
000001.SZ,20100205,776.2877,801.4219,768.7475,789.932,797.1132,-7.18119999999999,-0.9009,276174.0,601515.1868
000001.SZ,20100208,785.6233,792.8045,770.1837,774.1334,789.932,-15.798599999999965,-2.0,206423.07,447137.5464
000001.SZ,20100209,775.5696,795.3179,773.0562,789.932,774.1334,15.798599999999965,2.0408,248170.26,543120.2283
000001.SZ,20100210,797.1132,803.5763,790.6501,799.9857,789.932,10.053699999999935,1.2727,253839.64,564177.4591
000001.SZ,20100211,797.4723,802.4991,792.8045,793.8817,799.9857,-6.103999999999928,-0.763,139102.29,308844.8708
000001.SZ,20100212,796.036,811.4756,796.036,806.0897,793.8817,12.20799999999997,1.5378,188385.63,422488.2809
000001.SZ,20100222,801.0629,806.0897,792.8045,793.5226,806.0897,-12.567099999999982,-1.559,165777.59,367933.7094
000001.SZ,20100223,791.0092,791.7273,768.3884,773.7743,793.5226,-19.748299999999972,-2.4887,237781.28,513377.9364
000001.SZ,20100224,768.7475,782.3917,761.9253,779.5193,773.7743,5.7450000000000045,0.7425,231486.45,497531.4596
000001.SZ,20100225,778.083,804.6535,775.9287,795.3179,779.5193,15.798599999999965,2.0267,347878.98,770836.5367
000001.SZ,20100226,790.2911,812.1937,789.2139,806.0897,795.3179,10.771799999999985,1.3544,450217.3,1008966.463
000001.SZ,20100302,821.8883,860.3078,821.8883,829.7877,806.0897,23.69799999999998,2.9399,684647.27,1599219.8098
000001.SZ,20100303,829.7877,838.4051,818.6568,836.6098,829.7877,6.822099999999978,0.8222,284111.39,655444.6717
000001.SZ,20100304,837.3279,848.4588,825.838,829.4286,836.6098,-7.18119999999999,-0.8584,376320.84,877389.7669
000001.SZ,20100305,829.4286,843.4319,827.6333,835.5326,829.4286,6.104000000000042,0.7359,291842.1,681193.9057
000001.SZ,20100308,837.3279,863.5393,827.9924,856.3581,835.5326,20.825500000000034,2.4925,441053.92,1045698.9593
000001.SZ,20100309,857.4353,871.4386,843.791,855.2809,856.3581,-1.0772000000000617,-0.1258,394360.14,943966.3098
000001.SZ,20100310,851.3313,864.6165,838.4051,840.2004,855.2809,-15.080500000000029,-1.7632,211058.84,499356.4523
000001.SZ,20100311,845.5863,860.6668,839.8413,849.536,840.2004,9.3356,1.1111,241218.35,571453.92
000001.SZ,20100312,845.5863,845.5863,821.5293,822.9655,849.536,-26.570499999999925,-3.1276,283073.35,655910.2082
000001.SZ,20100315,821.5293,821.5293,797.1132,803.9353,822.9655,-19.030200000000036,-2.3124,189089.95,424857.0738
000001.SZ,20100316,803.9353,812.5528,798.5494,809.6803,803.9353,5.7450000000000045,0.7146,196848.75,441221.8968
000001.SZ,20100317,812.1937,833.0192,806.4488,832.6601,809.6803,22.97980000000007,2.8381,192859.71,441162.4644
000001.SZ,20100318,834.8145,843.791,825.1199,827.6333,832.6601,-5.026800000000094,-0.6037,218152.2,507527.2618
000001.SZ,20100319,827.6333,833.0192,815.0662,827.2742,827.6333,-0.3591000000000122,-0.0434,176614.72,404284.746
000001.SZ,20100322,823.3246,840.9185,823.3246,831.2239,827.2742,3.949700000000007,0.4774,195256.78,453198.6909
000001.SZ,20100323,833.0192,835.1736,815.4253,819.734,831.2239,-11.48989999999992,-1.3823,159349.45,365560.0368
000001.SZ,20100324,820.4521,833.0192,816.5024,818.6568,819.734,-1.0772000000000617,-0.1314,210982.92,484336.2765
000001.SZ,20100325,817.2206,817.5796,799.9857,800.7038,818.6568,-17.952999999999975,-2.193,166074.31,372184.2407
000001.SZ,20100326,800.7038,829.0695,796.036,819.0159,800.7038,18.312099999999987,2.287,223460.79,509149.2463
000001.SZ,20100329,824.4018,856.7172,818.2977,845.9454,819.0159,26.929499999999962,3.288,444163.28,1044826.2106
000001.SZ,20100330,848.4588,853.8447,838.046,849.1769,845.9454,3.2315000000000964,0.382,253043.41,595446.8791
000001.SZ,20100331,849.1769,849.895,828.7105,833.0192,849.1769,-16.15770000000009,-1.9027,305549.5,710514.2614
000001.SZ,20100401,835.5326,847.3816,828.3514,840.2004,833.0192,7.18119999999999,0.8621,305158.92,712145.5924
000001.SZ,20100402,842.3548,843.791,833.3783,841.2776,840.2004,1.0772000000000617,0.1282,195900.02,457640.2998
000001.SZ,20100406,845.9454,856.7172,835.1736,839.1232,841.2776,-2.1544000000000096,-0.2561,236509.32,556583.8601
000001.SZ,20100407,838.4051,841.2776,814.3481,820.4521,839.1232,-18.671100000000024,-2.2251,318422.26,730335.8265
000001.SZ,20100408,819.3749,819.734,801.4219,810.3984,820.4521,-10.053699999999935,-1.2254,448387.23,1009933.5912
000001.SZ,20100409,810.3984,816.5024,807.885,813.63,810.3984,3.2315999999999576,0.3988,220409.6,498836.8005
000001.SZ,20100412,815.7843,817.2206,787.7776,793.1635,813.63,-20.466499999999996,-2.5155,494770.64,1098010.9432
000001.SZ,20100413,796.036,811.8347,791.7273,804.2944,793.1635,11.130899999999997,1.4034,449186.97,1003910.8199
000001.SZ,20100414,804.2944,806.0897,791.0092,798.1904,804.2944,-6.104000000000042,-0.7589,331852.41,734720.4864
000001.SZ,20100415,799.9857,804.2944,789.2139,804.2944,798.1904,6.104000000000042,0.7647,357017.5,790372.9964
000001.SZ,20100416,799.9857,799.9857,789.2139,790.2911,804.2944,-14.003299999999967,-1.7411,286467.97,632291.2791
000001.SZ,20100419,773.7743,774.8515,717.7609,720.9925,790.2911,-69.29860000000008,-8.7687,826874.25,1708546.6363
000001.SZ,20100420,722.4287,729.969,700.167,709.8616,720.9925,-11.130899999999997,-1.5438,435134.33,858886.2478
000001.SZ,20100421,711.2979,723.865,703.7576,722.7878,709.8616,12.926199999999994,1.8209,373588.46,742144.4489
000001.SZ,20100422,718.12,718.12,693.3449,703.3985,722.7878,-19.389299999999935,-2.6826,452210.08,884329.0554
000001.SZ,20100423,705.1938,738.2274,696.2173,723.865,703.3985,20.466499999999996,2.9097,556045.71,1106582.1402
000001.SZ,20100426,718.12,730.6871,707.3482,715.9656,723.865,-7.899400000000014,-1.0913,322314.93,647506.0726
000001.SZ,20100427,710.2207,725.6603,701.9623,712.7341,715.9656,-3.2314999999999827,-0.4513,348903.88,692500.0273
000001.SZ,20100428,708.7844,724.5831,703.7576,723.1468,712.7341,10.412699999999973,1.461,334938.83,668218.5882
000001.SZ,20100429,729.6099,740.7408,722.7878,724.224,723.1468,1.0772000000000617,0.149,368242.42,749244.0784
000001.SZ,20100430,727.0965,739.3045,723.1468,738.2274,724.224,14.003399999999942,1.9336,324344.62,662829.2108
000001.SZ,20100504,721.7106,728.8918,709.8616,718.12,738.2274,-20.107399999999984,-2.7237,286747.1,574413.5966
000001.SZ,20100505,721.3515,726.0193,695.1402,714.5294,718.12,-3.590599999999995,-0.5,650422.44,1283692.52
000001.SZ,20100506,706.9891,706.9891,657.4389,660.6704,714.5294,-53.85900000000004,-7.5377,685796.6,1296218.4673
000001.SZ,20100507,647.3852,666.0563,644.5127,655.6436,660.6704,-5.02679999999998,-0.7609,412579.99,752185.918
000001.SZ,20100510,658.8751,670.7241,653.1301,661.7476,655.6436,6.104000000000042,0.931,386416.88,710974.0396
000001.SZ,20100511,677.1872,678.2643,626.9188,627.2778,661.7476,-34.46980000000008,-5.2089,561716.55,1017121.6189
000001.SZ,20100512,621.1738,657.0798,616.147,650.2577,627.2778,22.979900000000043,3.6634,521040.82,931251.266
000001.SZ,20100513,646.6671,679.3415,646.308,670.7241,650.2577,20.46640000000002,3.1474,567527.0,1049525.9406
000001.SZ,20100514,670.7241,671.0831,653.4892,658.8751,670.7241,-11.849000000000046,-1.7666,265628.24,487732.5131
000001.SZ,20100517,646.308,647.0261,622.61,625.8416,658.8751,-33.033500000000004,-5.0136,326607.79,574713.3431
000001.SZ,20100518,628.355,650.2577,621.1738,645.2308,625.8416,19.389200000000073,3.0981,361900.91,641553.7109
000001.SZ,20100519,636.9724,652.412,625.1235,637.6906,645.2308,-7.540200000000027,-1.1686,256356.25,456208.2833
000001.SZ,20100520,630.8684,648.1033,627.6369,630.1503,637.6906,-7.540300000000002,-1.1824,218289.49,387168.2615
000001.SZ,20100521,613.9926,641.6402,611.1201,639.8449,630.1503,9.694600000000037,1.5385,220795.49,386738.3256
000001.SZ,20100524,643.4355,667.8516,643.4355,660.3113,639.8449,20.466399999999908,3.1987,317915.66,582619.3782
000001.SZ,20100525,653.4892,655.2845,637.3315,638.7677,660.3113,-21.54359999999997,-3.2626,245946.16,441872.5877
000001.SZ,20100526,641.9993,652.412,639.4859,642.7174,638.7677,3.949700000000007,0.6183,171611.15,308368.9342
000001.SZ,20100527,641.6402,650.6167,626.9188,648.8214,642.7174,6.104000000000042,0.9497,278166.65,496702.0915
000001.SZ,20100528,655.2845,660.3113,647.0261,649.1805,648.8214,0.3591000000000122,0.0553,253974.4,461689.4062
000001.SZ,20100531,642.7174,653.4892,628.355,628.7141,649.1805,-20.46640000000002,-3.1527,270457.58,480683.7645
000001.SZ,20100601,625.8416,635.1771,617.2241,621.1738,628.7141,-7.540300000000002,-1.1993,218091.02,379058.9279
000001.SZ,20100602,619.3785,625.1235,607.5295,618.6604,621.1738,-2.513400000000047,-0.4046,251256.05,430720.6924
000001.SZ,20100603,621.5329,635.8953,618.3013,618.3013,618.6604,-0.3591000000000122,-0.058,287561.78,501143.1785
000001.SZ,20100604,617.9423,628.355,616.147,621.1738,618.3013,2.872500000000059,0.4646,134735.13,232824.7697
000001.SZ,20100607,613.9926,621.1738,603.5799,607.1705,621.1738,-14.003300000000081,-2.2543,241493.27,410550.9204
000001.SZ,20100608,607.5295,611.1201,592.449,599.6302,607.1705,-7.540300000000002,-1.2419,170330.17,286156.1687
000001.SZ,20100609,602.8617,638.7677,595.3215,634.459,599.6302,34.8288,5.8084,495743.74,857978.6434
000001.SZ,20100610,620.0966,627.2778,613.2745,614.3517,634.459,-20.107299999999896,-3.1692,284640.74,489563.051
000001.SZ,20100611,617.9423,626.9188,610.402,615.7879,614.3517,1.4361999999999853,0.2338,209983.39,362292.8268
000001.SZ,20100618,617.2241,637.3315,615.7879,621.8919,615.7879,6.103999999999928,0.9913,448492.56,785248.7735
000001.SZ,20100621,621.5329,664.9791,621.5329,657.0798,621.8919,35.18790000000001,5.6582,589807.12,1063389.3041
000001.SZ,20100622,655.2845,675.7509,650.2577,665.3382,657.0798,8.258400000000051,1.2568,417137.71,770488.7264
000001.SZ,20100623,657.0798,668.5697,650.9758,658.8751,665.3382,-6.463100000000054,-0.9714,324679.5,597274.358
000001.SZ,20100624,657.0798,675.3919,654.5664,665.3382,658.8751,6.463100000000054,0.9809,233515.19,432905.2889
000001.SZ,20100625,660.3113,664.261,647.3852,650.2577,665.3382,-15.080500000000029,-2.2666,227502.85,415194.024
000001.SZ,20100628,648.1033,667.8516,648.1033,663.9019,650.2577,13.644199999999955,2.0983,244148.09,448791.8354
000001.SZ,20100629,665.3382,665.3382,628.355,628.7141,663.9019,-35.187799999999925,-5.3002,306683.25,549134.8273
000001.SZ,20100902,682.214,682.214,642.3583,653.1301,628.7141,24.41599999999994,3.8835,1634542.1,2984708.6659
000001.SZ,20100903,652.412,652.412,634.459,637.6906,653.1301,-15.439499999999953,-2.3639,624129.22,1110873.6907
000001.SZ,20100906,641.2812,660.3113,638.0496,653.4892,637.6906,15.798599999999965,2.4775,609069.62,1106419.4328
000001.SZ,20100907,658.516,658.516,644.1536,647.7442,653.4892,-5.7450000000000045,-0.8791,392852.63,711274.613
000001.SZ,20100908,643.0765,643.0765,628.7141,633.7409,647.7442,-14.003299999999967,-2.1619,490035.78,865664.6026
000001.SZ,20100909,633.7409,633.7409,616.506,618.3013,633.7409,-15.439600000000041,-2.4363,469897.64,816937.8703
000001.SZ,20100910,616.147,625.1235,610.402,617.5832,618.3013,-0.7180999999999358,-0.1161,251847.77,432519.1893
000001.SZ,20100913,617.9423,624.7644,602.5027,613.6335,617.5832,-3.949700000000007,-0.6395,502228.27,856767.6128
000001.SZ,20100914,615.7879,623.3282,613.6335,616.8651,613.6335,3.2315999999999576,0.5266,299494.71,516196.3493
000001.SZ,20100915,617.5832,620.8147,607.5295,607.5295,616.8651,-9.3356,-1.5134,259235.6,443804.4455
000001.SZ,20100916,610.402,615.4288,594.2443,597.1168,607.5295,-10.412699999999973,-1.7139,286076.4,478304.1889
000001.SZ,20100917,598.553,606.8114,596.3987,597.8349,597.1168,0.7180999999999358,0.1203,220792.99,369835.3459
000001.SZ,20100920,598.553,608.2476,592.8081,599.6302,597.8349,1.7952999999999975,0.3003,197686.87,330478.9954
000001.SZ,20100921,602.5027,604.298,594.2443,596.3987,599.6302,-3.2314999999999827,-0.5389,133992.27,223281.9143
000001.SZ,20100927,597.4758,601.4255,589.9356,599.2711,596.3987,2.872400000000084,0.4816,188331.73,312453.3521
000001.SZ,20100928,598.553,598.553,583.8316,583.8316,599.2711,-15.439500000000066,-2.5764,246526.46,404817.1859
000001.SZ,20100929,582.3953,589.9356,578.4457,582.3953,583.8316,-1.4362999999999602,-0.246,213475.78,347260.7645
000001.SZ,20101008,599.6302,622.61,592.449,618.3013,582.3953,35.90599999999995,6.1652,536715.85,914838.8391
000001.SZ,20101011,621.8919,659.2342,621.8919,647.7442,618.3013,29.44290000000001,4.7619,874030.16,1564391.7194
000001.SZ,20101012,648.4624,651.6939,639.1268,645.2308,647.7442,-2.5133999999999332,-0.388,477594.48,856881.0833
000001.SZ,20101013,645.9489,666.0563,645.2308,665.6972,645.2308,20.466399999999908,3.172,825961.78,1514394.52
000001.SZ,20101014,669.6469,692.6267,657.4389,658.516,665.6972,-7.18119999999999,-1.0787,1003749.25,1889045.2831
000001.SZ,20101015,653.4892,695.8583,652.7711,687.5999,658.516,29.083900000000085,4.4166,1168938.21,2220512.1862
000001.SZ,20101018,696.5764,720.2744,685.8046,688.318,687.5999,0.7180999999999358,0.1044,1074081.95,2102793.9476
000001.SZ,20101019,686.5227,704.8348,676.11,701.9623,688.318,13.644300000000044,1.9823,580719.26,1107907.8951
000001.SZ,20101020,687.5999,717.4019,687.5999,699.0898,701.9623,-2.872500000000059,-0.4092,739727.16,1448845.9357
000001.SZ,20101021,699.0898,700.167,673.9556,676.8281,699.0898,-22.26170000000002,-3.1844,554999.68,1052712.8783
000001.SZ,20101022,666.0563,675.3919,658.157,664.9791,676.8281,-11.848999999999933,-1.7507,538222.05,999166.1432
000001.SZ,20101025,666.0563,681.1368,655.6436,678.9825,664.9791,14.003399999999942,2.1058,468305.75,874475.2143
000001.SZ,20101026,682.214,691.1905,666.0563,670.006,678.9825,-8.976499999999987,-1.3221,422300.44,795987.3384
000001.SZ,20101027,667.4925,685.0865,658.8751,666.4154,670.006,-3.590599999999995,-0.5359,395031.55,739953.1869
000001.SZ,20101028,667.8516,678.6234,661.7476,673.9556,666.4154,7.540200000000027,1.1315,384631.4,719877.4489
000001.SZ,20101029,674.6737,675.3919,658.516,661.0295,673.9556,-12.92610000000002,-1.9179,358577.18,663509.3902
000001.SZ,20101101,663.9019,673.2375,661.7476,666.7744,661.0295,5.74490000000003,0.8691,591272.84,1097857.688
000001.SZ,20101102,666.7744,676.8281,658.8751,670.006,666.7744,3.2315999999999576,0.4847,639817.41,1190657.957
000001.SZ,20101103,668.9288,693.3449,661.0295,684.0093,670.006,14.003300000000081,2.09,910796.4,1727427.7007
000001.SZ,20101104,679.7006,687.5999,673.2375,679.3415,684.0093,-4.667800000000057,-0.6824,613458.27,1160505.9714
000001.SZ,20101105,685.8046,689.0361,674.6737,679.7006,679.3415,0.3591000000000122,0.0529,503959.37,953355.9151
000001.SZ,20101108,681.1368,696.2173,681.1368,687.2408,679.7006,7.540200000000027,1.1093,625194.47,1197820.3615
000001.SZ,20101109,687.959,688.6771,667.8516,669.6469,687.2408,-17.593900000000076,-2.5601,566926.23,1066476.2503
000001.SZ,20101110,665.6972,666.0563,649.8986,650.9758,669.6469,-18.67109999999991,-2.7882,571204.5,1042355.9784
000001.SZ,20101111,653.4892,670.006,649.1805,662.1066,650.9758,11.130799999999908,1.7099,679686.6,1241063.2119
000001.SZ,20101112,653.8483,656.7207,615.0698,617.2241,662.1066,-44.882499999999936,-6.7787,616256.85,1095115.0013
000001.SZ,20101115,619.3785,621.8919,610.0429,621.5329,617.2241,4.308800000000019,0.6981,439918.46,754704.068
000001.SZ,20101116,621.1738,621.1738,598.194,599.6302,621.5329,-21.902700000000095,-3.524,442667.1,749307.6317
000001.SZ,20101117,594.9624,612.9154,592.8081,603.2208,599.6302,3.5906000000001086,0.5988,339274.46,571087.1735
000001.SZ,20101118,607.8886,620.0966,605.0161,616.8651,603.2208,13.64429999999993,2.2619,437339.56,745421.2394
000001.SZ,20101119,617.5832,618.3013,595.6805,610.7611,616.8651,-6.103999999999928,-0.9895,433014.61,730445.041
000001.SZ,20101122,603.2208,605.0161,596.0396,598.9121,610.7611,-11.849000000000046,-1.94,353498.7,591130.2679
000001.SZ,20101123,595.3215,599.6302,583.4725,594.2443,598.9121,-4.667800000000057,-0.7794,329384.78,540215.969
000001.SZ,20101124,590.6537,606.8114,589.2175,601.7846,594.2443,7.540300000000002,1.2689,318366.54,531391.6516
000001.SZ,20101125,603.5799,614.7107,596.0396,608.6067,601.7846,6.822100000000091,1.1336,382939.99,645536.5401
000001.SZ,20101126,607.8886,607.8886,597.8349,599.2711,608.6067,-9.3356,-1.5339,237030.58,396929.8112
000001.SZ,20101129,595.6805,606.0933,591.7309,600.3483,599.2711,1.077199999999948,0.1798,200639.95,333489.6693
000001.SZ,20101130,597.8349,602.8617,580.9591,588.4993,600.3483,-11.849000000000046,-1.9737,282621.44,464292.1963
000001.SZ,20101201,588.4993,594.6034,585.2678,592.0899,588.4993,3.590599999999995,0.6101,154272.54,253584.5725
000001.SZ,20101202,599.9893,602.8617,591.7309,592.8081,592.0899,0.7182000000000244,0.1213,202699.79,336507.0942
000001.SZ,20101203,594.6034,597.8349,590.6537,594.9624,592.8081,2.1543000000000347,0.3634,157006.22,259727.6579
000001.SZ,20101206,596.0396,606.0933,592.449,601.0664,594.9624,6.104000000000042,1.0259,217923.98,364205.3871
000001.SZ,20101207,599.2711,604.298,589.5765,600.7074,601.0664,-0.3590000000000373,-0.0597,199545.22,331262.8983
000001.SZ,20101208,599.6302,601.0664,590.6537,592.0899,600.7074,-8.617500000000064,-1.4346,172886.08,286846.7229
000001.SZ,20101209,591.3718,592.0899,581.6772,582.0363,592.0899,-10.05359999999996,-1.698,240293.74,391356.1092
000001.SZ,20101210,581.6772,588.1403,578.0866,586.704,582.0363,4.667699999999968,0.802,198341.12,322263.495
000001.SZ,20101213,587.0631,597.4758,583.8316,596.7577,586.704,10.053700000000049,1.7136,280803.63,461224.1421
000001.SZ,20101214,596.7577,597.8349,591.7309,593.8852,596.7577,-2.8724999999999454,-0.4814,237516.7,392885.3029
000001.SZ,20101215,596.0396,603.2208,592.8081,595.6805,593.8852,1.7952999999999975,0.3023,281276.59,467398.0103
000001.SZ,20101216,596.7577,600.3483,589.9356,590.6537,595.6805,-5.026800000000094,-0.8439,220556.06,365485.6064
000001.SZ,20101217,590.6537,592.449,584.9087,587.0631,590.6537,-3.590599999999995,-0.6079,173020.92,283291.9594
000001.SZ,20101220,588.4993,590.2946,574.1369,579.1638,587.0631,-7.899299999999926,-1.3456,256205.45,414236.3953
000001.SZ,20101221,580.6,597.8349,577.0094,594.9624,579.1638,15.798599999999965,2.7278,306853.63,503881.6003
000001.SZ,20101222,596.3987,597.1168,581.6772,582.7544,594.9624,-12.20799999999997,-2.0519,227035.88,371863.9559
000001.SZ,20101224,581.6772,596.0396,579.8819,590.2946,582.7544,7.540199999999913,1.2939,286127.24,469742.3714
000001.SZ,20101227,596.7577,600.7074,575.2141,577.0094,590.2946,-13.285199999999918,-2.2506,308657.98,505246.6028
000001.SZ,20101228,577.3685,582.3953,572.7007,572.7007,577.0094,-4.308700000000044,-0.7467,265566.45,426320.1127
000001.SZ,20101229,572.7007,573.7779,560.1336,566.2376,572.7007,-6.46309999999994,-1.1285,236832.56,372484.7293
000001.SZ,20101230,566.2376,567.3148,556.9021,562.647,566.2376,-3.590599999999995,-0.6341,178266.65,278979.2081
000001.SZ,20101231,563.0061,569.8282,559.7745,566.9557,562.647,4.308699999999931,0.7658,240891.42,378317.7569
000001.SZ,20110104,568.0329,580.9591,561.9289,575.2141,566.9557,8.258400000000051,1.4566,358840.61,573343.7239
000001.SZ,20110105,574.1369,579.1638,571.2645,571.9826,575.2141,-3.2314999999999827,-0.5618,237462.63,379869.071
000001.SZ,20110106,571.9826,577.3685,563.7242,567.6739,571.9826,-4.308700000000044,-0.7533,206531.27,327148.8529
000001.SZ,20110107,567.3148,602.5027,563.7242,589.2175,567.6739,21.54359999999997,3.7951,770482.21,1263299.2658
000001.SZ,20110110,582.7544,588.8584,570.9054,573.7779,589.2175,-15.439599999999928,-2.6204,361872.13,584172.4597
000001.SZ,20110111,570.9054,584.9087,570.1873,581.3181,573.7779,7.540199999999913,1.3141,208200.63,335260.3634
000001.SZ,20110112,582.7544,589.5765,578.4457,588.8584,581.3181,7.540300000000002,1.2971,277133.44,451290.8225
000001.SZ,20110113,591.7309,594.2443,585.6269,586.704,588.8584,-2.1544000000000096,-0.3659,194811.15,319664.065
000001.SZ,20110114,584.9087,584.9087,573.7779,574.1369,586.704,-12.567099999999982,-2.142,206914.57,332810.1964
000001.SZ,20110117,567.6739,571.9826,551.5162,552.2343,574.1369,-21.902600000000007,-3.8149,266164.57,415802.3416
000001.SZ,20110118,552.9524,554.7477,547.9256,550.798,552.2343,-1.4362999999999602,-0.2601,155554.69,238789.2367
000001.SZ,20110119,551.1571,557.2611,546.8484,556.1839,550.798,5.385899999999992,0.9778,167944.89,258415.1495
000001.SZ,20110120,555.8249,555.8249,535.7175,535.7175,556.1839,-20.46640000000002,-3.6798,287579.0,435524.1619
000001.SZ,20110121,533.9222,560.1336,533.5632,543.9759,535.7175,8.258400000000051,1.5416,229977.23,349887.1085
000001.SZ,20110124,543.9759,545.7712,536.7947,540.3853,543.9759,-3.590599999999995,-0.6601,153826.97,231930.9266
000001.SZ,20110125,542.5397,547.2074,538.59,544.694,540.3853,4.308699999999931,0.7973,134201.38,203198.2597
000001.SZ,20110126,543.9759,549.3618,543.2578,547.9256,544.694,3.2316000000000713,0.5933,105060.28,160007.8366
000001.SZ,20110127,543.9759,552.9524,538.59,550.439,547.9256,2.5133999999999332,0.4587,255511.27,389319.8951
000001.SZ,20110128,550.0799,551.5162,540.7444,545.7712,550.439,-4.667799999999943,-0.848,185419.49,281316.4881
000001.SZ,20110131,545.7712,550.439,541.8215,549.7209,545.7712,3.949700000000007,0.7237,140244.73,213770.0594
000001.SZ,20110201,550.0799,556.1839,547.9256,554.3886,549.7209,4.667699999999968,0.8491,151697.58,233656.0856
000001.SZ,20110209,551.1571,558.3383,546.8484,547.5665,554.3886,-6.822099999999978,-1.2306,166508.33,255979.3104
000001.SZ,20110210,547.5665,555.4658,545.7712,554.7477,547.5665,7.18119999999999,1.3115,136822.25,210138.9989
000001.SZ,20110211,552.2343,559.7745,549.3618,556.543,554.7477,1.7952999999999975,0.3236,225828.08,348149.5891
000001.SZ,20110214,556.1839,577.7275,555.8249,574.496,556.543,17.952999999999975,3.2258,417656.67,661743.8335
000001.SZ,20110215,574.8551,577.3685,567.6739,568.0329,574.496,-6.46309999999994,-1.125,321098.51,512496.4712
000001.SZ,20110216,567.6739,572.7007,564.4423,570.1873,568.0329,2.1544000000000096,0.3793,183205.72,289815.2861
000001.SZ,20110217,573.0598,580.6,568.751,573.7779,570.1873,3.590599999999995,0.6297,253810.07,405836.8327
000001.SZ,20110218,570.9054,578.0866,567.3148,573.7779,573.7779,0.0,0.0,228802.39,363416.3335
000001.SZ,20110221,567.3148,574.496,565.5195,573.4188,573.7779,-0.3591000000000122,-0.0626,316543.43,502016.6211
000001.SZ,20110222,573.7779,574.1369,555.1068,555.4658,573.4188,-17.953000000000088,-3.1309,343958.53,538516.3987
000001.SZ,20110223,556.1839,564.4423,555.4658,559.4155,555.4658,3.949700000000007,0.7111,357434.31,555794.7857
000001.SZ,20110224,559.4155,559.7745,552.9524,558.6974,559.4155,-0.7180999999999358,-0.1284,202307.81,313473.0799
000001.SZ,20110225,560.4927,580.6,555.1068,570.5463,558.6974,11.848899999999958,2.1208,509263.94,807238.7247
000001.SZ,20110228,567.6739,573.7779,561.2108,571.9826,570.5463,1.4363000000000739,0.2517,307637.35,486809.4555
000001.SZ,20110301,572.7007,581.3181,569.8282,575.9322,571.9826,3.9495999999999185,0.6905,482775.54,774219.0816
000001.SZ,20110302,572.7007,585.2678,571.2645,580.9591,575.9322,5.026900000000069,0.8728,488107.09,786881.4448
000001.SZ,20110303,581.6772,602.1436,580.9591,588.8584,580.9591,7.899299999999926,1.3597,980489.37,1616932.4661
000001.SZ,20110304,590.6537,601.4255,585.6269,598.9121,588.8584,10.053700000000049,1.7073,505396.28,833234.9186
000001.SZ,20110307,602.5027,609.3248,594.2443,601.0664,598.9121,2.1543000000000347,0.3597,497624.5,834013.047
000001.SZ,20110308,601.0664,605.3752,594.9624,597.8349,601.0664,-3.2315000000000964,-0.5376,321812.61,537368.719
000001.SZ,20110309,599.6302,605.7342,598.9121,599.2711,597.8349,1.436200000000099,0.2402,323647.68,542959.248
000001.SZ,20110310,596.0396,596.0396,582.3953,583.4725,599.2711,-15.798600000000079,-2.6363,308493.83,504165.7554
000001.SZ,20110311,580.9591,584.9087,575.5732,576.2913,583.4725,-7.18119999999999,-1.2308,230166.86,371901.3391
000001.SZ,20110314,574.496,581.3181,574.1369,580.6,576.2913,4.308700000000044,0.7477,217999.7,350756.1265
000001.SZ,20110315,575.2141,578.0866,563.7242,568.751,580.6,-11.849000000000046,-2.0408,284381.42,451454.5161
000001.SZ,20110316,569.4692,574.496,565.1604,572.7007,568.751,3.949700000000007,0.6945,242075.67,384301.4505
000001.SZ,20110317,568.0329,570.9054,563.0061,564.0833,572.7007,-8.617399999999975,-1.5047,207262.43,327039.7341
000001.SZ,20110318,570.5463,570.5463,565.5195,568.392,564.0833,4.308700000000044,0.7638,145243.28,229686.2458
000001.SZ,20110321,567.3148,570.5463,564.4423,566.2376,568.392,-2.1544000000000096,-0.379,160157.61,252850.9477
000001.SZ,20110322,568.392,576.2913,561.9289,574.8551,566.2376,8.61749999999995,1.5219,251943.71,401085.8608
000001.SZ,20110323,573.0598,579.8819,571.6235,578.0866,574.8551,3.2314999999999827,0.5621,226798.87,363809.6085
000001.SZ,20110324,577.7275,578.0866,572.7007,573.7779,578.0866,-4.308699999999931,-0.7453,160124.96,256090.8794
000001.SZ,20110325,573.7779,586.704,573.0598,583.8316,573.7779,10.053699999999935,1.7522,360862.55,585086.4205
000001.SZ,20110328,587.7812,596.7577,585.9859,586.345,583.8316,2.513400000000047,0.4305,367932.38,605067.4666
000001.SZ,20110329,587.4222,601.4255,585.6269,592.449,586.345,6.103999999999928,1.041,482587.36,798647.3981
000001.SZ,20110330,591.7309,599.6302,587.0631,588.1403,592.449,-4.308699999999931,-0.7273,275076.84,453620.6758
000001.SZ,20110331,588.1403,591.0128,574.8551,577.3685,588.1403,-10.771799999999985,-1.8315,213368.29,345191.1074
